row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Blank_Extract.mzML Peak area,sweetfern_catkins.mzML Peak area,tansy_dried_flower.mzML Peak area,bittersweet_berries.mzML Peak area,tansy_flower.mzML Peak area,goldenrob_fresh_flowers.mzML Peak area,plantain.mzML Peak area,tansy_leaf.mzML Peak area,ground_ivy.mzML Peak area,bittersweet_roots.mzML Peak area,goldenrod_dried_flowers.mzML Peak area,sweetfern_dried.mzML Peak area,goldenrod_leaves.mzML Peak area,sweetfern_fresh.mzML Peak area,Unnamed: 27
138,878.5772145914601,1.0651696000000002,,,,1042.0,43.0,[2M+K]+,,2.0,216;289,419.80688,0.0,0.0,157668.48,83305.53,87776.65,82566.84,0.0,141174.83,0.0,0.0,50073.562000000005,0.0,115570.08,0.0,
139,458.76993284425913,1.0657791,,,,1042.0,43.0,[M+K]+,,3.0,216;317;291,419.80688,0.0,0.0,291154.2,228256.66,249653.0,222641.22,126146.625,329783.88,105988.42,72558.63,172755.17,91248.75,264883.75,116695.65,
140,470.6825991568982,1.0658208999999998,,,,686.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80338.32,0.0,72412.805,
141,554.6440150523788,1.0658208999999998,,,,686.0,52.0,[M+K]+,,2.0,295;341,515.68075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112836.7,0.0,100288.17,
142,632.6490913004966,1.0658193,,,,686.0,50.0,[M+K]+,,2.0,297;342,593.6858599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173186.5,0.0,148102.22,
143,716.6106839701349,1.0658193,,,,686.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152640.75,0.0,136853.97,
144,724.5650760848453,1.0658208999999998,,,,686.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91993.69,0.0,75548.0,
145,806.5270257452232,1.0658208999999998,,,,686.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103775.64,0.0,86452.516,
146,886.5313502177318,1.0658193,,,,686.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84714.28,0.0,81259.914,
147,890.4881469932906,1.06582,,,,686.0,51.0,[2M+K]+,,2.0,340;305,425.76264000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80006.58,0.0,65003.61,
148,970.4936512348587,1.0658193,,,,686.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69771.055,0.0,59881.28,
149,974.4495381444348,1.06582,,,,686.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61248.69,0.0,52942.625,
150,879.5768546932668,1.0658922,,,,1042.0,,,,,,,0.0,0.0,60883.96,0.0,0.0,0.0,0.0,45438.73,0.0,0.0,0.0,0.0,0.0,0.0,
151,628.6910780227156,1.065947,,,,1042.0,33.0,[M+K]+,,2.0,209;310,589.72797,0.0,0.0,105035.305,72563.9,80595.05,74746.91,35834.31,115079.25,28657.257999999998,0.0,52201.094000000005,28643.943,89565.984,37277.31,
152,710.6543434908452,1.0661751,,,,1042.0,39.0,[M+K]+,,2.0,247;313,671.69118,0.0,0.0,165395.34,109560.12,125932.54,113955.12,49325.76,176560.97,42647.59,25351.299,75201.41,47931.26,149077.72,59885.715,
153,962.5387575988813,1.0665069,,,,1042.0,36.0,[M+K]+,,2.0,315;215,923.5750800000001,0.0,0.0,110018.555,55245.36,60564.98,53333.793,0.0,84201.11,0.0,0.0,0.0,0.0,81422.87,0.0,
154,626.6926968611596,1.0665733999999998,,,,1042.0,38.0,[M+K]+,,2.0,230;316,587.72961,0.0,0.0,170570.52,118808.195,131774.14,125694.43,59715.97,198108.56,53946.496,33677.65,90032.18,51498.99,155150.92,66854.47,
155,862.602905091123,1.066643,,,,1042.0,43.0,[2M+Na]+,,2.0,317;291,419.80688,0.0,0.0,58952.746,65466.312000000005,0.0,9972.957,37867.145,40895.754,0.0,40848.582,32295.432,0.0,37632.19,0.0,
156,743.1409736821289,1.0679377,,,,1042.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68944.16,0.0,0.0,0.0,0.0,0.0,
157,1029.2906756598702,1.0679377,,,,1042.0,53.0,[M+H]+,,2.0,332;330,1028.28316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405816.0,0.0,0.0,0.0,0.0,0.0,
158,478.2619761392202,1.0681392,,,,237.0,,,,,,,0.0,14947.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
159,518.1716744381207,1.0681392,,,,237.0,,,,,,,0.0,18900.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160,1113.2524217215434,1.0727106000000002,,,,1042.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65088.71,0.0,0.0,0.0,0.0,0.0,
161,465.04069071368514,1.0774773000000002,,,,1042.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181556.19,0.0,0.0,0.0,0.0,0.0,
162,447.19810755269117,1.0776928999999997,,,,,,,,,,,0.0,25045.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
163,661.0544845807448,1.0815864,,,,,,,,,,,0.0,0.0,30119.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
164,1119.121899824219,1.082243,,,,1042.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38125.24,0.0,0.0,0.0,0.0,0.0,
165,623.0983111210808,1.0863733,,,,,,,,,,,0.0,0.0,50857.973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
166,684.000585057782,1.0863733,,,,,,,,,,,0.0,0.0,29278.861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
167,1035.1607475965711,1.087008,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67476.14,0.0,0.0,0.0,0.0,0.0,
168,545.1491178234929,1.0877649999999999,,,,141.0,54.0,[M+K]+,,2.0,368;367,506.18550999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253784.06,0.0,0.0,0.0,0.0,
169,851.2632980774968,1.0877649999999999,,,,141.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73535.98,0.0,0.0,0.0,0.0,
170,934.323830464308,1.0877649999999999,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38323.824,0.0,0.0,0.0,0.0,
171,708.189138382925,1.0881433,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,155991.45,0.0,9509.610999999999,0.0,0.0,0.0,0.0,0.0,
172,719.1643631444797,1.0886921999999999,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42651.65,
173,581.0881562338616,1.0906382,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,272062.7,0.0,36646.176,0.0,0.0,0.0,0.0,0.0,
174,605.018217750328,1.0911597,,,,1157.0,,,,,,,0.0,0.0,23935.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
175,646.0447731273982,1.0911597,,,,1157.0,,,,,,,0.0,0.0,76125.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
176,772.2713515406457,1.0918782,,,,234.0,,,,,,,0.0,0.0,0.0,50335.2,0.0,0.0,0.0,0.0,0.0,146019.94,0.0,0.0,0.0,0.0,
177,517.0025980608506,1.0925553999999997,,,,234.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55316.113,0.0,91457.87,
178,951.1996870205912,1.0925200000000002,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140776.7,0.0,0.0,0.0,0.0,0.0,
179,789.1463768367747,1.0972856000000002,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146297.61,0.0,0.0,0.0,0.0,0.0,
180,873.1075770515038,1.0972856000000002,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44485.555,0.0,0.0,0.0,0.0,0.0,
181,450.1819847683166,1.0978921999999998,,,,234.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84507.85,0.0,0.0,0.0,0.0,
182,557.111510614785,1.0988103,,,,234.0,,,,,,,0.0,0.0,0.0,57128.79,0.0,0.0,0.0,41784.656,0.0,125322.35,0.0,52579.18,0.0,56505.8,
183,489.1146025733831,1.1007221999999999,,,,,,,,,,,0.0,0.0,48316.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
184,754.1579290790221,1.1007221999999999,,,,,,,,,,,0.0,0.0,50987.734000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
185,446.7617087699685,1.1012881,,,,,,,,,,,0.0,0.0,0.0,0.0,35468.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
186,941.1706387086588,1.1020508,,,,935.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105059.82,0.0,0.0,0.0,0.0,0.0,
187,478.1768235161931,1.1026633,,,,234.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78742.32,0.0,0.0,0.0,0.0,
188,617.0648611012452,1.1029392,,,,794.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,312379.88,15774.418,70237.65,0.0,0.0,0.0,0.0,0.0,
189,455.0125056066484,1.1050091,,,,794.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20384.229,35917.465,0.0,0.0,0.0,0.0,0.0,
190,732.1950374826898,1.1054978000000002,,,,,,,,,,,0.0,0.0,24057.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
191,591.0489283550883,1.1057389,,,,234.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83907.66,0.0,
192,617.1689413006234,1.1058272,,,,234.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212618.25,0.0,0.0,105265.24,87111.484,35799.555,
193,813.2986201801649,1.1059415000000001,,,,234.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,64497.703,0.0,209142.53,81851.58,0.0,0.0,0.0,0.0,
194,427.0952186591657,1.1066393,,,,,,,,,,,0.0,0.0,0.0,33196.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
195,456.1195428339672,1.1068175,,,,234.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010635.9,0.0,0.0,0.0,0.0,0.0,
196,706.1884330907707,1.1068175,,,,234.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2119586.0,0.0,0.0,0.0,0.0,0.0,
197,779.1172699338775,1.1068175,,,,234.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259811.28,0.0,0.0,0.0,0.0,0.0,
198,1445.3388775425956,1.1068175,,,,234.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89346.62,0.0,0.0,0.0,0.0,0.0,
199,770.2926537299812,1.1071243,,,,234.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392004.1,78113.29,0.0,0.0,0.0,0.0,
200,441.1004623042009,1.1081665,,,,,,,,,,,0.0,0.0,0.0,31008.107000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52619.52,20896.197,37152.062000000005,
201,455.11613657493655,1.1090972,,,,234.0,55.0,[M+K]+,,2.0,454;437,416.15295,0.0,67883.555,17125.775,119511.57,58049.914000000004,92958.83,3306872.0,489830.7,5903004.0,171571.61,0.0,1569945.5,3149328.0,543381.8,
202,800.2660726403569,1.1096968999999999,,,,234.0,,,,,,,0.0,0.0,0.0,52441.477,0.0,0.0,86018.27,0.0,113739.234,125230.14,0.0,0.0,0.0,0.0,
203,563.2294334581102,1.1101266,,,,234.0,,,,,,,0.0,37754.934,0.0,0.0,0.0,0.0,0.0,0.0,77745.266,0.0,0.0,28052.057,0.0,0.0,
204,608.0888115442975,1.1102743,,,,469.0,,,,,,,0.0,0.0,50678.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
205,714.1151653770456,1.1102743,,,,234.0,,,,,,,0.0,0.0,34278.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
206,755.1409845984202,1.1102743,,,,,,,,,,,0.0,0.0,74028.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
207,976.3355952967784,1.1102743,,,,234.0,,,,,,,0.0,0.0,21824.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
208,435.0301873883259,1.1103611999999998,,,,234.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17944.076,0.0,10732.825,0.0,
209,458.1176815403021,1.110509,,,,234.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35863.25,0.0,
210,605.0644468980238,1.110509,,,,234.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33159.23,0.0,
211,786.287351309561,1.1107141,,,,234.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,62002.82,0.0,131149.62,47061.387,0.0,0.0,0.0,0.0,
212,439.1421491332536,1.1108247,,,,234.0,55.0,[M+Na]+,,2.0,454;437,416.15295,0.0,50281.65,0.0,0.0,0.0,0.0,238827.69,0.0,27308.077999999998,53141.09,0.0,126676.0,93922.38,53687.19,
213,756.276848333595,1.1111829,,,,234.0,,,,,,,0.0,35773.574,0.0,25475.77,0.0,0.0,154162.97,0.0,258982.72,102424.99,0.0,19245.43,0.0,0.0,
214,506.2078374708185,1.1119998,,,,234.0,,,,,,,0.0,28497.342,0.0,0.0,0.0,0.0,0.0,0.0,73117.54,0.0,0.0,208700.12,54478.008,59241.16,
215,669.2448470972913,1.1122074,,,,234.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49244.047,0.0,0.0,0.0,0.0,
216,448.1661342325067,1.1124921,,,,234.0,,,,,,,0.0,0.0,0.0,57406.703,20225.455,0.0,0.0,0.0,0.0,44972.37,0.0,10186.59,0.0,0.0,
217,550.1974875826116,1.1127323,,,,234.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,16564.832,0.0,0.0,0.0,0.0,31724.955,0.0,17980.197,
218,492.1926382858069,1.1128151000000002,,,,234.0,,,,,,,0.0,63302.215,20656.53,35457.527,0.0,0.0,34104.793,0.0,0.0,92923.375,0.0,24364.037,0.0,52615.926,
219,520.2235541058521,1.1129525,,,,234.0,,,,,,,0.0,27228.23,0.0,0.0,0.0,0.0,0.0,0.0,337912.62,0.0,0.0,307074.25,66715.266,118855.234,
220,537.0622574648488,1.1149836000000002,,,,234.0,57.0,[M+K]+,,2.0,486;473,498.09900999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17508.703,0.0,0.0,0.0,
221,559.1269983370271,1.1150498,,,,469.0,,,,,,,0.0,0.0,28450.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
222,610.218716397255,1.1150911000000001,,,,234.0,,,,,,,0.0,27693.19,17834.941000000003,31034.89,0.0,0.0,21542.933999999997,0.0,45568.77,95173.19,0.0,0.0,0.0,0.0,
223,513.1216881524979,1.1156242,,,,234.0,,,,,,,0.0,0.0,0.0,0.0,16368.926000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
224,564.2131929757378,1.1168153,,,,234.0,,,,,,,0.0,224403.58,37898.703,0.0,0.0,0.0,130320.51,13632.695,108156.664,21936.646,0.0,254320.53,58017.74,233804.69,
225,651.2460169020865,1.1173877,,,,234.0,,,,,,,0.0,77432.41,32037.963,0.0,23789.006,0.0,72781.46,0.0,129574.76,28042.767999999996,0.0,0.0,0.0,0.0,
226,497.0905552781268,1.1178427,,,,234.0,,,,,,,0.0,0.0,0.0,0.0,19503.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21992.647999999997,0.0,
227,638.2135450559397,1.1186339,,,,234.0,,,,,,,0.0,99952.14,66851.34,31672.938,0.0,0.0,153187.64,0.0,98544.336,86424.68,0.0,33705.324,0.0,29241.222999999998,
228,499.10619398608964,1.1193817,,,,234.0,57.0,[M+H]+,,2.0,486;473,498.09900999999996,0.0,0.0,0.0,0.0,97526.125,20614.058999999997,0.0,42062.242,0.0,15420.3125,83864.234,0.0,74675.56,0.0,
229,506.1714181530056,1.1198374,,,,234.0,,,,,,,0.0,0.0,44392.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
230,655.238212060091,1.1198374,,,,234.0,,,,,,,0.0,0.0,12486.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
231,517.0123828220932,1.1198872,,,,234.0,,,,,,,0.0,0.0,0.0,0.0,79270.11,84769.836,0.0,35654.336,0.0,0.0,0.0,0.0,31686.178,0.0,
232,652.9452039701799,1.1204048,,,,234.0,,,,,,,0.0,0.0,0.0,0.0,17248.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
233,476.16112288672537,1.1204476,,,,234.0,,,,,,,0.0,40670.26,0.0,82390.28,30832.045,0.0,0.0,15247.771999999999,53746.805,35206.28,0.0,44448.094000000005,0.0,39891.434,
234,1031.3273855365148,1.1206732,,,,377.0,,,,,,,0.0,47123.37,0.0,0.0,0.0,0.0,36635.492,0.0,0.0,39625.418,0.0,0.0,0.0,0.0,
235,637.2298023901487,1.1217542999999999,,,,234.0,,,,,,,0.0,13353.913999999999,0.0,0.0,174254.25,51865.62,20008.535,0.0,0.0,16942.273,0.0,0.0,0.0,0.0,
236,432.1712644514624,1.1220658000000001,,,,234.0,,,,,,,0.0,61786.496,0.0,34355.375,22465.686,0.0,65913.83,88790.95,127579.62,24069.362999999998,0.0,312720.44,44434.37,162465.86,
237,639.2171975163473,1.1223803999999997,,,,234.0,,,,,,,0.0,24572.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
238,594.2239299935293,1.1224296,,,,234.0,,,,,,,0.0,125959.66,12643.157,0.0,18101.41,0.0,250803.55,74468.62,246744.6,63909.777,0.0,162596.47,30534.088,90977.734,
239,679.0644950378543,1.124264,,,,234.0,,,,,,,0.0,0.0,0.0,0.0,47109.945,52287.035,65455.434,19150.432,0.0,0.0,0.0,0.0,23221.48,0.0,
240,608.2395734691187,1.1243076,,,,234.0,,,,,,,0.0,33594.555,0.0,0.0,78255.19,0.0,64782.684,44384.184,455623.8,45274.39,0.0,52274.504,24425.433999999997,42675.81,
241,624.2344551815903,1.1248156999999999,,,,234.0,,,,,,,0.0,38418.85,21527.035,0.0,18100.402,0.0,90087.77,33280.54,132562.3,39901.254,0.0,31595.291,24405.088,34154.043,
242,997.2638122869856,1.124826,,,,234.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69890.97,0.0,
243,500.1095552379959,1.1251866000000001,,,,234.0,,,,,,,0.0,0.0,0.0,0.0,15071.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
244,593.2036384934894,1.1251866000000001,,,,234.0,,,,,,,0.0,0.0,0.0,0.0,13131.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
245,973.324332971027,1.1254316999999998,,,,234.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,85513.99,47020.496,0.0,30142.701,0.0,0.0,0.0,0.0,
246,520.7295772218052,1.1263154,,,,234.0,,,,,,,0.0,0.0,0.0,0.0,0.0,31427.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
247,586.7506889680416,1.1263154,,,,234.0,,,,,,,0.0,0.0,0.0,0.0,0.0,110478.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
248,1040.4512660029302,1.1263154,,,,234.0,,,,,,,0.0,0.0,0.0,0.0,0.0,29675.492000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
249,1156.398600388154,1.1271486000000002,,,,234.0,,,,,,,0.0,39273.547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
250,991.335270770047,1.1272722,,,,234.0,59.0,[M-H2O+H]+,,2.0,546;520,1008.33777,0.0,0.0,0.0,0.0,0.0,0.0,66610.414,46755.797,0.0,0.0,0.0,0.0,0.0,0.0,
251,505.1762367993936,1.1282792,,,,234.0,,,,,,,0.0,38239.94,0.0,27899.167999999998,0.0,0.0,205557.89,0.0,0.0,91425.86,0.0,27818.186,0.0,0.0,
252,544.1355346955595,1.1287719999999999,,,,234.0,,,,,,,0.0,0.0,0.0,274777.4,813361.3,0.0,2613061.8,649276.94,1501320.2,302441.0,0.0,408823.62,0.0,0.0,
253,462.1816310303858,1.1287975000000001,,,,234.0,,,,,,,0.0,0.0,0.0,40625.383,31505.318,0.0,0.0,37533.277,69223.16,0.0,0.0,55049.125,37188.492,52564.645,
254,652.2291596247137,1.128806,,,,234.0,,,,,,,0.0,1190592.1,885747.6,101323.04,91749.19,0.0,623318.06,96868.76,431777.9,185851.53,0.0,267215.62,43770.51,549488.94,
255,1026.3720213349652,1.1292222,,,,377.0,,,,,,,0.0,55782.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42679.375,0.0,0.0,0.0,0.0,
256,507.2791346049877,1.1293206,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66995.71,0.0,0.0,0.0,
257,475.1769799456656,1.1299574,,,,234.0,,,,,,,0.0,0.0,0.0,0.0,55213.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
258,811.2712303285882,1.1310573999999998,,,,234.0,,,,,,,0.0,0.0,0.0,17015.598,0.0,0.0,106578.68,45184.664000000004,69770.11,54038.273,0.0,25521.7,0.0,0.0,
259,531.0279435810157,1.1311003000000002,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,23374.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
260,814.2819102920972,1.1316204,,,,234.0,,,,,,,0.0,98098.95,60355.37,61213.367,29086.715,0.0,428848.7,26723.088,355765.72,0.0,0.0,31270.266,0.0,51294.945,
261,689.2110886733467,1.1344271000000001,,,,,,,,,,,0.0,154858.12,0.0,159708.23,0.0,0.0,475301.3,172040.39,105350.81,460525.88,0.0,0.0,147501.42,128800.55,
262,543.1320907940284,1.1350095,,,,234.0,,,,,,,0.0,483974.8,341636.38,1329365.5,4224264.0,2768895.5,12891418.0,3181262.0,7539734.0,1469444.5,127207.04,1972482.2,2809384.2,1807619.5,
263,487.165696797772,1.1350482,,,,234.0,,,,,,,0.0,45945.223,0.0,58693.617,0.0,0.0,172887.81,24816.843999999997,93362.75,144265.69,0.0,80223.92,0.0,64639.773,
264,859.1263586970991,1.1358739,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,30706.316000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
265,707.1866808458115,1.1360865,,,,234.0,,,,,,,0.0,0.0,0.0,106718.62,247438.31,136292.48,729133.5,179045.3,1031399.2,138708.3,0.0,51126.18,143349.08,0.0,
266,1047.300129453783,1.1370228999999998,,,,234.0,59.0,[M+K]+,,2.0,546;520,1008.33777,0.0,0.0,0.0,32139.006,84618.9,40024.85,394786.06,56913.137,279218.84,34084.1,0.0,0.0,53285.24,37945.39,
267,546.1351829322352,1.1372523,,,,234.0,,,,,,,0.0,0.0,0.0,0.0,63429.527,43867.85,206894.0,48396.57,0.0,0.0,0.0,0.0,0.0,0.0,
268,545.1323792611208,1.1379186000000001,,,,234.0,,,,,,,0.0,45096.88,0.0,0.0,393358.7,266533.03,1220041.9,315987.28,733460.4,0.0,0.0,0.0,258310.06,163594.23,
269,705.1847294645816,1.1383603,,,,234.0,,,,,,,0.0,76405.87,26213.604,822742.3,2148669.2,1072987.1,5649702.5,1455419.0,7735516.0,1185329.2,43508.168,452582.38,1164007.4,380347.34,
270,573.2568161618799,1.1388794,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17871.324,0.0,0.0,0.0,
271,660.2112599257732,1.1399008999999998,,,,234.0,,,,,,,0.0,0.0,0.0,0.0,0.0,42061.668,0.0,0.0,0.0,0.0,0.0,0.0,25686.908,0.0,
272,571.1272520928306,1.1403938999999998,,,,,,,,,,,0.0,0.0,0.0,0.0,18030.902,0.0,0.0,54164.51,95862.52,0.0,0.0,0.0,0.0,0.0,
273,649.2183868654813,1.1404153000000001,,,,234.0,,,,,,,0.0,46070.9,0.0,94469.25,0.0,0.0,118608.984,36339.156,118070.56,133473.3,0.0,112764.695,0.0,75194.734,
274,653.273810838024,1.1406482,,,,234.0,,,,,,,0.0,0.0,0.0,0.0,0.0,187518.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
275,515.1376396422794,1.1411063999999997,,,,234.0,,,,,,,0.0,0.0,0.0,0.0,0.0,14861.832,0.0,63305.664000000004,0.0,0.0,0.0,40095.74,0.0,32808.285,
276,1153.3883588288913,1.141422,,,,234.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38510.176,0.0,0.0,0.0,0.0,0.0,0.0,
277,947.2898756525093,1.1418122,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,21891.031000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
278,526.1251683957223,1.1427678999999997,,,,234.0,,,,,,,0.0,0.0,0.0,73064.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87316.04,53313.97,66258.83,
279,536.218475656484,1.1435343999999998,,,,,,,,,,,0.0,0.0,0.0,0.0,113349.33,54840.168,0.0,0.0,0.0,0.0,0.0,27274.734,48792.227,16720.7,
280,726.1885816113254,1.1437464,,,,,,,,,,,0.0,0.0,44933.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
281,490.1766697441551,1.1444961999999999,,,,234.0,,,,,,,0.0,136368.98,44328.816,108732.33,67182.8,0.0,163320.52,64243.405999999995,77914.375,57576.445,0.0,155870.47,0.0,227050.86,
282,652.771902998609,1.1454222,,,,234.0,62.0,[M+H]+,,2.0,561;577,651.7653799999999,0.0,0.0,0.0,0.0,0.0,276837.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
283,904.8556488335963,1.1454222,,,,234.0,,,,,,,0.0,0.0,0.0,0.0,0.0,47351.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
